조사회차,단과대학명,학과명,졸업자_남,졸업자_여,건보가입취업자_남,건보가입취업자_여,교내취업자_남,교내취업자_여,해외취업자_남,해외취업자_여,농림어업종사자_남,농림어업종사자_여,개인창작활동종사자_남,개인창작활동종사자_여,1인창사업자_남,1인창사업자_여,프리랜서_남,프리랜서_여,진학자_남,진학자_여,입대자,취업불가능자_남,취업불가능자_여,외국인유학생_남,외국인유학생_여,제외인정자_남,제외인정자_여,기타_남,기타_여,미상_남,미상_여,입학당시기취업자_남,입학당시기취업자_여,국내진학자_전문대학_남,국내진학자_전문대학_여,국내진학자_대학_남,국내진학자_대학_여,국내진학자_대학원_남,국내진학자_대학원_여,국외진학자_전문대학_남,국외진학자_전문대학_여,국외진학자_대학_남,국외진학자_대학_여,국외진학자_대학원_남,국외진학자_대학원_여
2024-12-31,단과대구분없음,스포츠재활과(자연),22,6,7,2,1,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,7,1,0,0,1,1,1,0,2,3,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,물리치료학과(석사),6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,군사경호학과,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,문예창작과,11,113,3,16,1,1,0,0,0,0,0,10,0,2,2,17,2,42,0,0,0,0,0,0,0,3,22,0,3,0,0,2,32,0,10,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트건설공학과,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,드론공학과,12,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,패션리빙디자인과,7,48,1,25,0,0,0,0,0,0,0,6,0,0,0,1,0,6,2,0,0,0,0,0,0,3,7,1,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,뷰티매니지먼트과 헤어디자인전공,7,20,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,웰빙복지융합과,7,16,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,운동건강과,6,7,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사회복지재활과,9,9,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,부동산정보융합과,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공해운무역과,9,6,2,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사회복지아동보육과,17,72,8,32,0,0,0,0,0,0,0,0,0,6,0,2,6,13,0,0,0,0,0,0,0,3,19,0,0,3,21,2,6,3,7,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,디자인계열,17,19,9,9,0,0,0,0,0,0,1,3,0,0,0,0,4,4,1,0,0,1,0,0,0,1,3,0,0,5,0,0,1,4,3,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,디자인과,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사회복지계열 사회복지경영전공,5,47,3,22,0,0,0,0,0,0,0,0,0,4,0,3,1,4,0,0,0,0,0,0,0,1,14,0,0,2,15,0,2,1,2,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,유아보육계열,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,외식산업과,6,68,3,31,0,2,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,1,26,0,0,3,5,0,1,0,2,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,지능형모빌리티과,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공전자통신과,17,1,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,재활운동건강과,57,5,14,0,0,0,0,0,0,0,0,0,0,0,10,0,16,3,9,0,0,0,0,0,0,8,2,0,0,2,0,4,2,12,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,건축공학과(1년과정),9,11,4,4,0,1,0,0,0,0,0,0,1,0,0,1,3,2,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,재활스포츠과,121,57,68,16,1,1,0,0,0,0,0,0,2,1,13,11,11,10,10,0,0,0,0,0,0,14,17,2,1,44,4,8,9,3,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공관광과(3년제),0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사회복지행정과,47,59,27,26,1,1,0,0,0,0,0,0,1,3,2,6,2,9,6,0,0,0,0,0,0,8,14,0,0,21,14,2,9,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,임상병리과(파주),1,34,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,문예창작전공,21,75,4,15,0,0,0,0,0,0,0,0,0,3,3,8,1,11,2,0,1,0,0,0,0,11,37,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,연극전공,25,41,7,5,1,1,0,0,0,0,1,2,3,6,4,5,3,6,2,0,0,0,0,0,0,4,16,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,연기전공,50,49,6,6,0,0,0,0,0,0,5,3,4,4,17,16,3,6,0,0,0,0,0,0,0,15,14,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,한국음악전공,6,21,2,6,0,0,0,0,0,0,0,0,0,0,1,3,2,7,0,0,0,0,0,0,0,1,5,0,0,0,1,2,2,0,3,0,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,비즈니스영어학과,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,자산법률학과,7,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,토목공학과(3년제),41,4,19,1,1,1,0,0,0,0,0,0,0,1,3,1,12,0,1,0,0,0,0,0,0,5,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,컴퓨터전자공학과,152,20,58,9,1,0,0,0,0,0,0,0,0,0,7,0,28,2,8,0,0,0,0,0,0,50,9,0,0,6,0,23,1,5,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,산업경영학과(3년제),29,20,11,9,0,1,0,0,0,0,0,0,0,0,5,1,4,4,2,0,0,0,0,0,0,7,5,0,0,0,3,3,1,1,3,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,커뮤니케이션디자인학과(3년제),12,55,3,8,1,2,0,0,0,0,0,10,0,0,0,4,4,12,1,0,0,0,0,0,0,3,18,0,1,0,1,3,12,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,생활가구디자인학과,29,34,7,12,1,1,0,0,0,0,2,4,0,1,5,2,5,5,3,0,0,0,0,0,0,6,9,0,0,0,2,4,5,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,영화방송공연예술학과(1년과정),1,13,0,4,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,노인재활복지학과,0,18,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트평생교육학부 교육복지전공,11,27,5,19,0,0,0,0,1,0,0,0,1,2,1,1,2,1,0,0,0,0,0,0,0,1,4,0,0,3,13,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,오피스매니저과,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,비즈니스과 중국항공비즈니스전공,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,호텔항공과,6,4,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,가족복지과,0,10,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,글로벌호텔관광과,43,40,26,19,0,0,0,0,0,0,0,0,0,1,1,4,3,8,2,0,0,0,0,0,0,11,8,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,실내건축전공,17,9,13,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,IT 미디어학과,9,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트패키징과,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,웹툰출판미디어과,4,11,2,3,0,1,0,0,0,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,연예매니지먼트과,9,5,4,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공비서사무과,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,관광과 호텔관광전공,16,54,11,26,1,4,1,4,0,0,0,0,0,1,0,5,1,0,1,0,0,0,0,0,0,1,14,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-31,단과대구분없음,뷰티스타일리스트과 메이크업전공,5,54,2,21,0,0,0,1,0,0,0,6,0,1,0,6,0,2,1,0,0,0,0,0,0,2,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,웰빙외식창업과,1,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,생태도시계획과,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공정비공학과,9,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,무인드론부사관과,30,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,14,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,푸드코디네이션과,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,의료약손미용과,5,15,4,9,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트전기전자공학과,55,3,39,2,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트원예학과,11,14,4,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공·호텔·카지노계열 카지노&서베일런스전공,11,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,청소년복지상담과,10,8,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,4,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트 e-자동차과,102,1,57,0,4,1,0,0,0,0,0,0,1,0,3,0,4,0,2,0,0,10,0,0,0,21,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,식음료조리계열 식품영양전공,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,AI메타버스과,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,산림복지학과,11,5,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,소방구조구급과,21,3,13,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,5,1,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,미술치료과,8,26,3,12,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,2,10,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스포츠복지과(인문사회),16,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,외식사업과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,공연축제콘텐츠과,8,6,2,0,3,0,0,0,0,0,0,1,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트전자과,84,1,55,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,1,0,0,0,0,0,19,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,컴퓨터융합소프트웨어과,28,2,9,0,0,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,0,0,1,0,0,8,0,0,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,컴퓨터게임학과,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,정보통신드론과,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,뷰티케어과(2년제),5,55,2,28,0,0,0,0,0,0,0,0,0,3,0,8,0,0,1,0,0,0,2,0,0,2,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,유통물류경영학과,15,7,2,3,0,1,0,0,0,0,0,0,1,0,1,1,5,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,환경화학공업과,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,게임애니메이션과,27,41,8,4,1,0,0,0,0,0,1,10,0,0,1,3,6,13,3,0,0,1,0,0,0,6,11,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,게임애니메이션학과,9,20,3,4,0,2,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,영상무대디자인과,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,방송헤어분장과,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,외식조리학과,3,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,미용피부화장품과,3,40,2,25,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,경영학과 광고미디어경영전공,7,17,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,3D프린팅금형공학과,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,VR게임·앱학과,21,11,11,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,유한생명바이오학과,3,31,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,1,4,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,테크노산업디자인학과 산업디자인전공,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,글로벌항공서비스학과,1,45,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,18,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트경영·비서학과,0,19,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,친환경자율주행자동차학과,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,방송뷰티학과(메이크업헤어전공),0,73,0,43,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,18,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,디지털전자과,115,13,58,7,0,0,0,0,0,0,0,0,2,0,8,3,4,1,7,0,0,0,0,0,0,36,2,0,0,16,1,2,0,2,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,디지털비즈니스일본어과,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,디지털비즈니스중국어과,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,쥬얼리디자인과,7,5,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,뷰티케어과(예체능),5,34,3,13,0,1,0,0,0,0,0,5,0,0,1,6,0,1,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트융합자동차학과,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,화학부사관과,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,특수장비과,23,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,태권도체육학과,38,17,7,5,0,0,0,0,0,0,0,0,5,2,1,2,6,3,13,0,0,0,0,0,0,6,5,0,0,4,0,4,3,0,0,2,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,아동복지과,4,18,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,지적토목학과,70,29,35,16,0,0,0,0,0,0,0,0,1,0,0,0,10,4,7,0,0,0,0,0,0,17,9,0,0,12,9,4,3,6,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,드론융합학과,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,자동화시스템과,145,5,96,3,0,0,0,0,0,0,0,0,4,1,4,1,3,0,0,0,0,0,0,0,0,38,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,시각애니메이션콘텐츠과,20,35,3,7,1,0,0,0,0,0,0,1,1,1,1,0,0,7,2,0,0,0,0,0,0,12,19,0,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스포츠재활학부,60,14,15,5,0,0,0,0,0,0,0,0,3,2,8,2,10,5,9,0,0,0,0,0,0,15,0,0,0,4,0,4,2,6,3,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,반도체기계과,30,0,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,경영유통과,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사회복지장례과,8,21,6,15,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,4,12,0,0,1,1,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,게임·그래픽전공,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트미디어영상학부,23,3,11,2,1,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,융합콘텐츠창작전공,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,패션메이커스전공,2,11,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,뮤지컬연기전공,17,26,2,4,0,0,0,0,0,0,0,4,1,1,9,3,3,7,0,0,0,0,0,0,0,2,7,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,연극영상연기전공,17,16,7,3,0,1,0,0,0,0,1,2,0,0,1,5,2,3,2,0,0,0,0,0,0,4,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,요가과,1,19,0,3,0,1,0,0,0,0,0,0,0,3,0,8,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,호텔·바리스타과,13,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,보건3D프린팅정보과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
